Acc X,Acc Y,Acc Z,gyro_x,gyro_y,gyro_z,label
0.076252416,0.08932495,0.4773276,0.0522697,0.047362417,-0.039909862,1
0.6575388,-0.5386219,0.61367023,0.011341732,0.010099638,0.001018107,1
1.7016793,0.044701576,2.9799652,0.182384,0.03942117,-0.060068414,1
1.6742445,-0.21458721,-0.6589467,0.001567888,0.027814731,-0.04907284,1
2.2406871,0.62777233,3.7313855,0.057767488,0.007656178,0.001018107,1
-0.64002407,0.42295933,-1.0270476,0.30822223,0.073629625,-0.16819155,1
-1.4483081,-0.10423374,-2.8044515,0.19704477,-0.010669779,-0.04662938,1
-0.017332755,0.123467445,0.02202183,0.18666007,0.018040888,-0.0673988,1
2.2764018,-0.9126959,-3.1788673,-0.11388564,-0.04182391,0.024230987,1
4.1727633,-0.82692146,5.1290493,-0.2922583,-0.14444926,0.14640403,1
0.42440513,-0.43303204,-0.2569424,-0.2659911,-0.100466974,0.13418674,1
-0.2252269,0.17291069,5.455952,0.12740614,-0.15849918,0.087150104,1
0.78908527,0.11179924,2.896507,0.15856026,-0.08091928,0.07432194,1
-2.879741,0.1545744,-4.2749686,-0.0179798,0.006434447,0.06638069,1
-0.708704,0.2858982,4.448743,0.16161458,0.1341053,-0.11565715,1
0.010131955,0.87161446,-1.6155361,-0.01675807,0.18297452,-0.13642657,1
-1.8288388,-0.5207386,-1.0166174,-0.13587679,0.007656178,0.074932806,1
-0.24742278,0.15019798,-0.37764204,-0.19451985,0.019262617,0.048665598,1
1.4003117,0.024362564,1.6865613,-0.038138352,0.029647326,0.019954931,1
1.051179,-0.015068054,0.40471596,0.04738278,0.018040888,-0.025859963,1
-0.1140525,0.083182335,0.87395144,0.008287406,-0.14261666,0.10669779,1
-2.7308013,0.64845276,-0.40778178,-0.16214399,-0.13650802,0.14884749,1
-2.4513984,0.95488834,1.9968683,-0.0320297,-0.10962995,0.14701492,1
-0.7355582,-0.8045454,-0.9084604,-0.002097303,-0.12245812,0.14090624,1
1.3858128,-0.28821468,0.006181896,-0.07601199,-0.022276219,0.021176662,1
0.7358971,-0.08036041,2.117612,-0.049133927,-0.002728531,0.043778673,1
0.5870478,-0.28840828,1.0735714,0.00645481,-0.08153015,0.055385113,1
-0.05722118,-0.70663357,1.9465344,0.007065675,-0.07603236,0.14701492,1
1.7581637,-1.1992369,2.9623857,0.025391633,-0.052208617,0.036448292,1
-1.637082,-0.08852005,-0.5910808,-0.11816169,-0.09802351,0.08898271,1
-1.847541,1.6031675,-2.8681595,-0.3270776,-0.12734506,0.14090624,1
-1.0123991,1.5930681,-0.5290993,-0.14809409,-0.043045636,0.09631308,1
0.99637043,0.067806244,-0.11464462,0.003400484,0.013153965,-0.028303422,1
0.7777723,0.3105955,0.4261229,0.14817555,0.03697771,-0.09488773,1
0.13824879,-0.1379757,-0.9214087,0.106025845,-0.025330545,0.00346157,1
-0.43800396,-0.5853777,0.7454893,0.022948172,-0.08519534,0.052941658,1
0.5843682,-0.67271614,-0.5362123,-0.010649418,-0.02349795,0.045000404,1
0.04976736,0.41054344,-0.108771354,0.030278556,-0.019832758,0.00346157,1
0.25864217,0.15072727,0.132092,0.092586815,-0.027774006,0.041335218,1
-0.7100119,-0.23126984,0.4696651,-0.046690468,0.004601852,-8.14E-04,1
0.015050203,0.21409893,4.012512,-0.08028805,0.008877909,-0.030136019,1
-0.2269187,0.07255936,-2.154745,0.07792605,0.049195014,-0.039298996,1
-1.1650484,-0.246912,0.6765502,0.20070995,-0.06809111,0.02239839,1
0.17745136,0.33208656,-0.62150925,0.18177314,0.024149539,-0.026470827,1
0.9124832,0.6985445,-0.5750685,0.18299487,0.04980588,-0.043575056,1
-0.32496276,-0.83312035,-0.65970194,0.20926207,-0.020443624,0.020565797,1
1.356481,-1.3164291,4.2421427,0.14267777,-0.10962995,0.033393964,1
1.5841771,-1.1184978,3.1844041,-0.027753644,-0.07786496,0.04255695,1
0.59348714,-1.1706715,3.7167873,-0.071125075,-0.10107783,0.11097386,1
-1.578836,-0.083776474,3.4813085,-0.07479026,0.01376483,0.014457144,1
0.20344913,-0.58614635,3.2398453,-0.08334238,-0.022276219,0.13724107,1
-1.6134076,-0.023529053,1.3133202,-0.17130697,-0.06381506,0.053552523,1
-2.145793,-1.5169601,0.13079847,-0.36861646,-0.019832758,-0.002036218,1
-1.81058,1.1802187,-0.16761458,-0.18780033,0.044308092,-0.02097304,1
-1.56603,1.7564354,-1.8462762,-0.11388564,0.05835799,-0.03257948,1
-1.5860922,1.4868279,-2.217814,-0.003319033,0.045529824,-0.057624955,1
-1.1698512,1.0775042,-0.7948399,0.1738319,0.07179703,-0.11015937,1
-0.09554529,0.5667696,0.2558546,0.17627536,-0.014334971,-0.029525153,1
0.222678,-0.939764,4.2875814,0.24652486,0.014375695,-0.07656178,1
0.64531547,-0.7480221,0.7337264,0.098695464,-0.058928132,0.038891755,1
0.7786558,-0.92056084,-0.09510055,-0.16336572,0.032090787,-8.14E-04,1
0.1784172,0.084866524,0.15581658,-0.12671381,0.002158391,0.0327831,1
-0.6031218,1.2382898,-1.7197652,-0.1639766,-0.035715256,0.049276464,1
-0.7708279,1.479744,-1.4809213,-0.14015284,-0.074199766,0.08409578,1
0.3203065,0.04921627,0.45584816,-0.1566462,-0.03510439,0.051719926,1
-0.819019,0.50819397,0.57631576,-0.004540765,0.010099638,0.049276464,1
-0.5553916,0.93190384,0.088551566,0.026613362,-0.016167566,0.03950262,1
-1.205574,0.10877895,0.2768658,0.10969104,0.018040888,0.035837427,1
-0.6449903,0.67741394,-1.1996382,0.37175223,0.040032037,-0.04174246,1
-0.65020823,0.56672096,0.32419568,0.2703486,0.02537127,-0.009977466,1
0.6321901,-0.4083767,-0.6543623,0.17688622,0.031479925,-0.06067928,1
1.0022798,-0.43629837,4.329009,0.21842505,-0.03754785,0.006515894,1
0.5115564,0.4923811,3.5503755,0.023559038,0.030258192,0.001018107,1
-1.5334169,0.32297993,-1.9139392,0.053491432,0.027814731,-0.028303422,1
-1.1156864,0.28717232,-0.06630817,-0.15725708,0.07301876,-0.03868813,1
0.5634773,-0.008666039,-0.43695584,-0.09861401,0.11089241,-0.13215052,1
-0.17602614,0.21035099,0.033016145,-0.018590666,0.047973283,-0.056403223,1
-0.43301207,-0.053650856,-1.966303,0.16405804,0.04614069,-0.08755735,1
1.0563928,-0.49026585,-0.13266835,-0.035694893,0.019262617,-0.046018515,1
-0.15648544,-0.33938694,-2.101089,-0.12976813,-0.008837184,0.001018107,1
1.1849194,-0.54562664,-0.09841594,-0.06929248,-0.039380446,0.046222135,1
1.963578,0.18105602,1.5458231,-0.18718947,-0.05037602,-0.00814487,1
-0.8385656,-0.2840433,-1.7516866,-0.090061896,-0.018611027,-0.010588331,1
-0.32667914,1.0407534,0.4169178,-0.04119268,0.04980588,-0.047240246,1
-0.9091152,1.3394556,0.18676585,-0.037527487,0.060801454,-0.06373361,1
0.65524215,0.8311558,2.4396534,-0.14748323,-0.014334971,-0.019140445,1
-1.0938716,-0.08094883,-1.8323587,0.049215376,0.04980588,-0.07167485,1
-0.4179282,-0.32097816,-1.2957692,-0.014314608,0.054081935,-0.06067928,1
1.2204965,-0.81548023,2.1767087,-0.034473162,-0.025941411,0.001628973,1
0.59015757,-0.24267673,3.107043,0.08769989,9.37E-04,0.024841852,1
1.636455,0.16033363,0.51664954,-0.13343333,-0.058928132,0.014457144,1
0.08538594,-0.358366,-1.7329117,-0.28248444,-0.032050062,0.08043059,1
-0.6271828,0.5844374,1.1501257,-0.23666956,-0.039380446,0.036448292,1
-0.7541257,1.9021244,-0.5026707,-0.1322116,-0.091914855,0.03828089,1
-0.10174568,2.45887,-2.7564726,0.0522697,0.03819944,-0.061290145,1
-0.1826099,1.841259,-4.7379003,0.07303912,0.11394673,-0.07595091,1
-0.15763386,0.98056793,-3.0769608,0.51652724,0.09439904,-0.043575056,1
-0.20965472,1.9033413,-1.7069161,0.26179647,0.06507751,-0.03135775,1
1.3349005,-0.92405033,-0.87538755,0.004011349,-0.010669779,0.01506801,1
0.91814697,-0.7910023,0.12706748,-0.02042326,0.050416745,-0.033190347,1
-0.23174655,-0.105116844,1.6138959,-0.06318382,0.019873483,-0.0234165,1
0.07130276,0.12567234,-0.09709434,9.57E-04,0.02292781,-0.007534005,1
1.0156226,0.46752644,0.29135203,0.014396058,-0.016778432,-0.006312273,1
-0.95802015,0.050278664,-1.2073002,-0.057686042,0.0546928,-0.003868815,1
-0.66848713,0.5606899,-0.42350015,0.008287406,0.043697227,-0.028303422,1
-1.3410197,1.2165022,0.3598796,-0.05646431,0.09317731,-0.13153964,1
-0.3297304,0.78405,-1.9487089,0.07303912,0.03514511,0.011402819,1
-1.1287999,0.9029627,-2.6013043,0.03638721,3.26E-04,0.021176662,1
1.1292298,0.8451061,-0.91940033,0.09930633,-0.030828334,0.055385113,1
0.06346154,0.9099264,-1.8538318,-0.049744792,-0.04243477,0.016900606,1
-0.2423907,1.5680256,-2.7321022,0.06754134,-0.01311324,0.045000404,1
-0.59524596,0.613369,-0.38502228,-0.030197106,0.007045313,0.0908153,1
-0.81910735,-0.31365585,1.8868648,0.099917196,0.004601852,-0.026470827,1
0.932916,-0.9932461,2.661305,-0.012482013,0.003990986,0.037059158,1
1.8382306,-0.8037472,4.453158,-0.15725708,-0.022887085,0.057828575,1
0.5502571,-1.1928177,-0.81883794,-0.11877257,-0.001506801,0.033393964,1
0.18821342,1.5155926,9.00E-05,-0.15175928,-0.056484673,0.05599598,1
0.20748891,-0.2742958,-1.5749236,-0.3008104,-0.005171993,0.06699155,1
-0.3777809,0.46859264,-1.451228,-0.21284582,0.003990986,0.04561127,1
0.14613077,1.9047327,1.2057816,-0.1603114,0.018651752,0.10120001,1
-1.0725104,0.55445766,-2.1368532,0.001567888,0.025982136,0.013846278,1
-1.0913744,0.45718098,-0.32031453,-0.021034125,0.11211413,-0.06800966,1
-0.5714948,0.37722206,0.30498534,0.03333288,0.047973283,-0.006923139,1
1.0466324,0.26343536,2.4856794,0.06876307,0.07729482,-0.07106399,1
0.9048108,-0.03231716,-0.2688625,-0.06440555,0.12982923,-0.15841773,1
0.18888664,-0.7451439,0.1433692,-0.027142778,0.016819157,-0.016696984,1
1.6893654,-0.5471668,2.3999972,-0.13465506,-0.05709554,0.06699155,1
-0.45307285,0.21619797,0.95934075,-0.13648765,-0.077254094,0.15129095,1
-1.1020862,1.1967936,0.8841724,-0.0179798,-0.04243477,0.029728778,1
-1.5372956,0.31533813,0.42776948,0.033943746,-0.025330545,0.09631308,1
-1.0872513,0.26932526,-1.4032652,-0.005762494,-0.001506801,0.01506801,1
-0.18607846,0.48025608,-0.07475743,0.01928298,-0.093136586,-0.025859963,1
-0.81265044,0.4942932,1.4797411,0.21720332,0.011932234,-0.006923139,1
0.9186586,1.1578197,-2.176134,-0.02592105,-0.044878233,0.01628974,1
-0.48316756,-0.7574253,1.8353678,-0.00637336,0.07668395,-0.061290145,1
-1.2513467,-1.1060543,1.7454128,-0.054020848,-0.03510439,0.09570222,1
0.0507799,0.19561005,-0.9026421,0.092586815,-0.016167566,0.028507046,1
-0.4460653,0.15500736,-0.7898007,0.13351478,0.047362417,-0.04540765,1
0.42509443,0.19323349,-0.30108374,0.04860451,-0.003339397,-0.026470827,1
-0.14693055,0.422081,-1.3235605,-0.03997095,-0.020443624,-0.018529579,1
-0.87598205,0.6834011,0.24197218,0.10052806,9.37E-04,-0.013642658,1
-0.123326525,1.3816061,0.30485445,0.10052806,-0.007004588,-0.026470827,1
-1.418408,0.5228901,-2.7900424,0.13351478,0.03514511,-0.09488773,1
1.0904483,1.0956631,-2.35596,0.13962343,0.016819157,-0.08938995,1
1.0223248,0.4768448,1.160563,0.17566448,0.046751555,-0.03868813,1
0.1836923,2.204937,-0.53739774,0.2575204,0.07546222,-0.04540765,1
-0.043353982,0.14722061,-1.2257588,0.005843945,0.05347107,-0.011199197,1
0.02893354,-0.12388992,-0.2419833,0.029056825,0.04186463,-0.042353325,1
-0.21021628,-1.1298466,-0.15841717,-0.009427686,0.02292781,-0.10221812,1
1.4655242,-0.5970249,2.5420928,-0.10716613,0.040032037,-0.072896585,1
1.2347499,-0.8776264,0.20034897,-0.15175928,-0.005171993,0.015678875,1
1.715777,-0.60714054,2.1810932,0.009509136,-0.030828334,0.030339643,1
-0.3476156,-1.6016102,1.7850544,-0.19757418,-0.04671083,0.062104635,1
-0.62593603,-0.32924366,0.52929276,-0.22261965,-0.03876958,0.0645481,1
-1.7096254,0.16920376,-0.3959288,-0.16336572,0.03514511,0.015678875,1
-1.5689192,0.77616215,-2.9090567,-0.20734802,-0.01189151,0.025452718,1
-1.463798,0.63062954,0.27076456,0.013174328,-0.02471968,0.02667445,1
-0.8922224,0.5012369,-2.0645034,0.057767488,-0.02105449,-0.035633806,1
-0.9044405,-0.6548357,-1.9715753,-0.096170545,-0.08091928,0.060272038,1
0.06348522,0.71057606,0.9260674,-0.016147204,-0.06381506,-0.04174246,1
-0.92635715,0.39435863,-0.8557594,3.46E-04,-0.09252572,-0.066787936,1
-0.21626829,-0.5521574,0.21092129,-0.054631714,-0.03632612,0.005294167,1
2.55573,-1.6663237,1.4591258,-0.19146553,-0.17193821,0.187332,1
0.6793166,-1.1114025,2.0244207,-0.19390899,-0.10596476,0.085317515,1
-0.43394703,-1.2799711,-0.6541279,-0.10716613,-0.04182391,0.023009256,1
-0.13028261,-0.472435,1.6479145,-0.105944395,0.013153965,0.03950262,1
0.70727015,0.15293503,3.4214463,-0.046690468,0.058968857,-0.022805637,1
-0.16039602,0.59058857,3.0913699,-0.08334238,0.016819157,-0.04785111,1
-1.0952786,-0.4408865,-2.0726912,-0.085785836,-0.011280645,0.007737625,1
-0.794607,0.93222904,-0.26089847,0.012563462,-0.007004588,4.07E-04,1
-0.58812255,1.0675488,0.7189041,0.019893846,0.052860204,-0.027081693,1
0.1526546,0.08734703,0.17089142,-0.006984226,0.05347107,-0.05701409,1
-1.108274,1.5299406,-0.6965753,-0.096170545,0.024760405,0.017511472,1
0.03183175,-0.699131,-1.3221155,0.063876145,-0.00944805,0.007737625,1
0.048896864,-0.11483383,-0.72517836,0.03333288,0.031479925,-0.08389216,1
-0.69414914,-0.7226076,-2.541434,-0.117550835,0.05835799,-0.10527244,1
1.3492604,1.6480656,-1.1944478,-0.27515405,0.06385578,-0.05701409,1
0.33971316,0.14806843,-0.8071236,-0.094337955,0.14998779,-0.12420927,1
-0.058880508,-0.060873985,-3.3813353,-0.1902438,0.054081935,-0.019140445,1
0.14055341,-0.8777809,1.3214895,-0.07295767,0.111503266,-0.026470827,1
-2.1180375,-0.073428154,-2.7852888,-0.002097303,0.02292781,0.023009256,1
-0.3351434,0.02631092,2.3157687,-0.05951864,0.10722721,-0.048461977,1
0.4110805,-0.22871399,-0.2493617,0.026002496,0.020484347,-0.035633806,1
0.24352673,-0.75269604,-1.5706899,-0.24277821,-0.03388266,0.059050307,1
-0.96249753,0.27645397,0.7195576,-0.12976813,0.0125431,0.05843944,1
0.49548185,0.69730186,0.54483986,3.46E-04,-0.008837184,0.027285315,1
-1.0957431,0.7758007,-2.503491,0.23919447,-0.012502376,0.053552523,1
-1.5048457,0.9920721,-1.2609248,-0.011260281,0.021706078,0.015678875,1
0.36962783,0.66546535,-2.7488313,0.06693047,0.002158391,-0.059457548,1
1.4338971,-0.028414726,-0.8782506,0.16527978,-0.013724105,-0.003868815,1
1.0924048,0.5932226,-1.0190712,0.16955583,-0.003950262,-0.043575056,1
0.8903164,-0.56677055,0.50488955,0.011952598,-0.031439196,-0.046018515,1
1.7813287,0.39642525,1.4487755,0.11091277,0.027203865,-0.05579236,1
0.065639034,0.25076675,-1.9539684,0.23980534,0.024149539,-0.082670435,1
-0.3020777,0.73254395,2.7210686,0.010730867,0.072407894,-0.052127168,1
-1.2082393,0.33901596,-0.21507834,-0.035694893,-0.008837184,0.011402819,1
-0.99678874,0.8623762,0.42296177,0.14145604,-0.03876958,0.03522656,1
-0.06492416,0.4411068,0.08402264,0.098695464,-0.011280645,0.048054732,1
0.026306555,1.1946764,0.85334885,0.06448701,0.067520976,-0.052127168,1
-0.9381119,-0.4902258,0.99660814,0.19093612,0.032701652,-0.07595091,1
0.13514219,-0.7084341,1.9605906,0.12679526,0.11394673,-0.093666,1
-0.29806334,-0.86914253,0.48936057,-0.02042326,0.1249423,-0.016696984,1
-0.469029,0.31567574,0.6214918,-0.2940909,-0.012502376,0.09142617,1
-0.7721046,0.599514,-0.1197691,-0.32829934,0.01376483,0.05843944,1
-1.3098396,0.9238653,-0.118711114,-0.23483697,-0.06503679,0.10547606,1
-1.3499941,1.4221048,-1.3596559,-0.041803546,0.03331252,0.001628973,1
-1.5612792,1.600627,-0.977368,-0.018590666,0.026593,0.05110906,1
-0.2427277,0.03798008,0.7277993,0.14634295,0.084014334,-0.03502294,1
1.3927169,-0.7168436,-0.43055126,0.13229305,0.10600548,-0.11077023,1
-0.70472354,0.052726746,0.29833293,-0.010038552,0.052249342,-0.030136019,1
1.2680714,-0.093891144,0.96570563,-0.004540765,-0.002728531,0.001018107,1
-0.122887254,0.39681435,0.715342,-0.010038552,-0.008226318,-0.009977466,1
0.8798718,-0.85684204,0.6674311,0.071206525,0.057136264,-0.07778351,1
0.44725427,-0.68580914,1.3475077,-0.1780265,0.020484347,-0.04296419,1
-0.5497601,-0.28312683,1.044651,-0.03325143,-0.026552275,-0.009366602,1
-1.2317564,0.27898407,1.6921809,0.10236066,-0.074199766,0.07432194,1
-1.8193133,0.09375858,-0.8149182,-0.054631714,0.03453425,-0.035633806,1
0.49876875,0.15105438,0.19717385,-0.105944395,9.37E-04,0.069435015,1
0.30757192,1.0129566,2.1476738,-0.027142778,-0.11818206,0.1592322,1
-1.0017798,2.21412,-0.4595821,-0.019812394,0.018651752,0.017511472,1
-1.4092922,-0.3452711,1.8601334,0.0522697,0.07607309,-0.09977466,1
0.40924424,0.1605587,1.9769658,0.004622215,0.09378818,-0.14620042,1
0.02877441,-0.04682064,2.7541733,-0.094337955,0.10478375,-0.09244427,1
-0.8955722,0.45078087,1.9064444,-0.27881926,0.06507751,-0.07167485,1
-0.12580182,0.7795992,-0.40616024,-0.14503977,0.0986751,-2.04E-04,1
-0.07982567,0.04405403,0.07258189,-0.037527487,0.022316944,0.021787524,1
-2.3364315,-0.47377586,-0.7471049,-0.04485787,0.008877909,0.025452718,1
-1.0163186,0.25232506,0.28858724,-0.054631714,-0.032050062,4.07E-04,1
-1.0482148,-0.019798279,1.1728181,0.014396058,-0.02349795,0.007737625,1
-0.18706176,0.25845814,1.2838457,0.047993645,-0.09680178,0.03400483,1
-0.31376523,0.24198437,1.5683693,-0.065627284,-0.03388266,0.037059158,1
-0.98338914,-0.04351616,1.3777199,0.035776343,-0.032660928,0.007737625,1
-0.80470544,0.006437302,-0.64833474,0.00523308,-0.04182391,0.036448292,1
-1.0737505,-0.039200783,-1.0927467,0.068152204,0.04308636,-0.069842264,1
-0.68420553,0.16760635,-0.69368607,-0.04363614,0.06568837,-0.10466158,1
-0.636491,0.42184067,0.14631227,0.07364999,-0.007004588,-0.060068414,1
-1.8917739,0.114435196,1.7775153,0.072428256,-0.017389297,0.062104635,1
-0.3220343,-0.10758495,1.3006711,0.12557353,0.024149539,-0.06862053,1
-0.95927113,-0.846591,-0.598243,0.012563462,0.001547525,4.07E-04,1
-0.8853286,-0.11165619,2.9949868,-0.008816821,0.051638477,0.032172233,1
-0.36576486,-0.7871437,0.4269342,-0.037527487,0.04980588,-0.00447968,1
2.6572871,0.25554848,1.0134885,0.003400484,-0.06625852,0.08898271,1
0.38422596,-0.44106007,1.4467934,-0.120605156,-0.002117666,-0.005090542,1
0.10367489,0.36918926,-0.38587388,-0.058907773,0.09378818,-0.09000081,1
-0.3195799,0.229105,-1.0716525,-0.02164499,-0.004561127,0.036448292,1
-0.30562443,0.4141426,-0.1993658,-0.025310185,0.049195014,-0.09488773,1
-0.045338295,0.76816654,1.8386722,-0.03325143,0.020484347,-0.07472918,1
0.08958924,1.0134649,1.0223668,-2.65E-04,-0.005782858,-0.039298996,1
-0.5843258,-0.47385597,1.4448563,0.018672116,0.05347107,-0.03502294,1
0.7323817,0.181674,2.564733,-0.077233724,0.021706078,-0.015475253,1
-1.2808343,-0.34288025,2.009741,-0.11510737,0.04186463,-0.04174246,1
-0.062055767,-0.79926014,1.2270705,-0.082731515,-0.002117666,-0.014864387,1
0.22634238,-0.1469183,2.1527,-0.094337955,-0.04915429,0.05416338,1
-0.13882014,-0.22713566,1.0849217,-0.060129505,-0.02471968,0.019344065,0
-0.117608435,-0.04599476,0.1272218,-0.058296908,-0.002117666,0.02789618,0
0.6169851,0.061223984,-0.006895006,-0.02958624,-0.016167566,-0.00447968,0
-0.8210472,0.54238987,0.18997431,0.050437108,-0.018000163,-0.021583905,0
-0.94578624,0.06805515,0.081526786,-0.0619621,0.015597426,-0.027692558,0
-0.3334237,0.39230537,-0.2405337,-0.013703742,-0.002728531,0.019954931,0
-0.08613324,0.4564829,-0.31812373,-0.010649418,0.007045313,-8.14E-04,0
-0.40760714,0.2069292,0.6925035,0.015006924,-0.007615454,0.03400483,0
-0.30068815,0.069387436,0.49194473,-0.06868161,0.038810305,-0.003868815,0
0.6557206,-0.015354157,-0.25261632,0.007065675,-0.007615454,0.008959357,0
-0.20948943,0.45014858,0.48955047,0.011952598,-0.014334971,0.023009256,0
-0.5022902,0.17467976,-0.019316673,-0.025310185,0.010710504,-0.005090542,0
-0.082405314,-0.27437687,-0.32388592,-0.022255857,0.02537127,-0.003257949,0
-0.21995384,-0.010374069,-1.0536791,0.050437108,0.002158391,0.021787524,0
-0.33883023,-0.011960983,0.6714725,-0.013703742,-0.016778432,0.019344065,0
0.22786096,0.028259277,-0.2931044,-0.028975375,0.026593,-0.020362174,0
0.1414163,0.023629189,-0.36457273,0.015006924,-0.017389297,0.0327831,0
-0.52374214,0.21128559,0.7093874,-0.03325143,0.025982136,-0.009366602,0
0.060397476,-0.018863678,-0.16109307,-0.027753644,0.02903646,-0.03807727,0
0.11695887,0.19912148,-0.5842191,-0.027753644,-0.003950262,4.07E-04,0
-0.06478037,0.23865128,0.45214522,0.038219802,0.016819157,-2.04E-04,0
-0.15392639,0.20563412,0.094724685,-0.00637336,0.036366843,-0.044185918,0
0.25052184,-0.056476593,0.10373044,0.012563462,-0.00944805,-0.00814487,0
-0.50631887,0.16960716,0.678233,0.00523308,-0.019832758,0.026063584,0
-0.020755492,0.023356438,0.52365035,-0.028975375,0.018651752,-0.009366602,0
0.3634066,0.23530674,0.17952067,-0.0179798,-0.019221893,0.028507046,0
-0.16187838,0.19536018,0.39601701,-0.052188255,0.006434447,-0.006923139,0
-0.16254063,0.23071861,-0.19645607,-0.043025274,-0.02471968,0.01628974,0
0.022286072,0.7112932,-1.5802474,0.039441533,3.26E-04,-0.005090542,0
0.21158493,0.37121582,-1.7210586,0.044328455,-0.010058914,0.015678875,0
0.21365926,0.37941074,-1.5111493,0.010730867,0.0125431,-0.027692558,0
-0.061505288,0.52263355,-0.22166705,-0.003319033,-0.011280645,0.007737625,0
-0.21791898,0.35832214,-0.13929802,-0.003319033,0.031479925,-0.03380121,0
0.3226437,0.06892967,-0.24607787,0.005843945,-0.019221893,0.011402819,0
-0.16163799,0.29178238,0.69192195,-0.011871147,0.008877909,-0.014864387,0
0.38035324,0.18480206,-0.45332012,-0.031418838,0.027814731,-0.033190347,0
0.3491761,-0.04903984,-0.44752923,0.046771914,-0.019832758,0.0187332,0
-0.46427155,0.05051613,0.45294836,-0.02958624,0.010710504,-0.011810061,0
0.28208792,-0.21277523,-0.068814605,-0.023477588,0.008267043,-0.007534005,0
0.22148499,-0.021731377,-0.051246792,-0.002097303,-0.033271793,0.024230987,0
-0.38937414,0.11633015,-0.5429232,0.047993645,-0.020443624,0.00712676,0
-0.24604338,0.08181667,0.10007134,-0.05157739,0.024149539,-0.013642658,0
0.3641798,0.23168945,-0.7111112,0.009509136,-0.03754785,0.00712676,0
-0.44198784,0.4819622,0.18508652,0.022948172,-0.021665353,0.03828089,0
0.07453182,0.007008553,-0.47717854,-0.014925473,0.007045313,-0.009977466,0
0.4755398,-0.122633934,-0.45553252,-0.007595091,0.021095213,-0.03502294,0
-0.22822264,0.10236931,-0.48839727,-0.006984226,-0.03632612,0.040724352,0
-0.19269013,0.18427181,1.1119565,0.031500284,-0.022887085,0.028507046,0
0.1315766,0.06382084,-0.56223524,-0.054020848,0.019873483,-0.009977466,0
0.45363122,0.05913639,-0.8077017,-0.01675807,-8.96E-04,-0.017918713,0
0.4575674,0.14178753,-0.73355633,0.034554612,-0.019221893,0.040724352,0
-0.3952879,0.43742943,0.61368835,0.03699807,-0.028995737,0.032172233,0
-0.47797805,0.4154501,0.6826935,9.57E-04,0.021706078,-0.039909862,0
0.45446607,-0.30404758,-0.47610942,0.008287406,0.004601852,-0.006312273,0
0.05278364,-0.06107521,-0.3097849,-2.65E-04,-0.03876958,0.037059158,0
-0.22288828,0.2578163,1.4068751,0.05532403,-0.02471968,0.001018107,0
-0.006543279,0.0303154,-0.7432283,-0.009427686,9.37E-04,-0.014864387,0
0.3627537,-0.01900196,-0.8568635,-0.03325143,0.008267043,-0.022805637,0
0.005409464,0.2820387,0.18985564,0.027835093,-0.027774006,0.037059158,0
-0.51688874,0.3713169,0.7363672,0.02966769,-0.027774006,0.040724352,0
0.3958511,-0.25384617,-0.5951309,-0.026531912,0.024760405,-0.03502294,0
0.7347446,0.010015488,2.51E-04,0.007065675,0.005823582,-0.013642658,0
0.15224722,0.008996964,-0.18480885,0.013174328,-0.033271793,0.038891755,0
-0.19987713,0.23248959,1.4802403,0.049826242,-0.016167566,-0.002647083,0
-0.18622589,0.08641052,0.093610615,-0.05524258,0.028425597,-0.021583905,0
0.4932273,0.05124092,-0.6747288,0.024780769,-0.03876958,0.021176662,0
-0.44682372,0.41501236,0.39877898,0.01806125,-0.024108816,0.043167807,0
0.22204307,-0.12957382,-0.6397943,-0.018590666,0.02537127,-0.028914288,0
0.2807751,-0.07304287,-0.55611587,-0.002097303,-0.010058914,0.007737625,0
-0.31393296,0.15484333,-0.44001582,0.038219802,-0.012502376,0.007737625,0
-0.1633591,0.047449112,-0.010470539,-0.054631714,0.02537127,-0.019140445,0
0.27825844,0.20798016,-0.42048222,0.003400484,-0.014945837,-0.007534005,0
0.298939,-0.023030281,-0.15489069,0.014396058,-0.02471968,0.024230987,0
-0.5161903,0.17988014,0.35984161,-0.010038552,0.017430022,-0.028303422,0
0.2165766,-0.014175415,-0.41079673,0.009509136,-0.025941411,0.0187332,0
-0.17158334,0.25628948,-0.4063421,0.051047973,-0.02105449,0.011402819,0
-0.164113,0.16299725,0.90588033,-0.031418838,0.007045313,-0.00814487,0
0.29884836,0.17024612,-0.54979074,0.032722015,-0.030217469,0.024230987,0
-0.23659855,0.29292488,0.32486266,0.012563462,-0.018000163,0.01506801,0
0.033072397,0.20808697,0.1804238,-0.019812394,0.017430022,-0.02097304,0
0.23096009,0.0959177,0.2336036,0.00645481,-0.022276219,0.020565797,0
-0.3545882,0.3024273,-0.028383791,-0.053409982,0.018040888,-0.009366602,0
0.036220774,0.2662964,-0.22509474,0.016228653,-0.017389297,0.008959357,0
-0.26888096,0.13936043,-0.14583,0.012563462,-0.022887085,0.023620121,0
0.13844225,0.16535378,-0.16753626,-0.003319033,0.009488774,-0.011199197,0
-0.21570525,-0.15920544,-0.33117026,0.04371759,-0.011280645,0.006515894,0
-0.39078665,-0.033896446,0.26989537,-0.0479122,0.03819944,-0.030136019,0
-0.18311903,-0.593174,-0.23624444,0.087089024,-0.020443624,0.017511472,0
0.5593895,-0.680995,1.1764619,-0.101668335,-0.02716314,0.051719926,0
